pais,indicador,anio,valor
AGO,SH.STA.BASS.ZS,2012,43.5914724861148
AGO,SH.STA.BASS.ZS,2011,42.3266654473422
AGO,SH.STA.BASS.ZS,2010,41.0607923213848
AGO,SH.STA.BASS.ZS,2009,39.7942707753161
AGO,SH.STA.BASS.ZS,2008,38.5275103563643
AGO,SH.STA.BASS.ZS,2007,37.2593050122209
AGO,SH.STA.BASS.ZS,2006,35.9912829408025
AGO,SH.STA.BASS.ZS,2005,34.7226378362301
AGO,SH.STA.BASS.ZS,2004,33.2903908906274
AGO,SH.STA.BASS.ZS,2003,31.8560605984651
AGO,SH.STA.BASS.ZS,2002,30.4224688661868
AGO,SH.STA.BASS.ZS,2001,28.9892228999424
AGO,SH.STA.BASS.ZS,2000,27.5575243295056
ATG,SH.STA.BASS.ZS,2022,97.403718511033
ATG,SH.STA.BASS.ZS,2021,97.4028176183176
ATG,SH.STA.BASS.ZS,2020,97.401415922773
ATG,SH.STA.BASS.ZS,2019,97.3994801016802
ATG,SH.STA.BASS.ZS,2018,97.3970184718327
ATG,SH.STA.BASS.ZS,2017,97.3939999567314
ATG,SH.STA.BASS.ZS,2016,97.3904780793345
ATG,SH.STA.BASS.ZS,2015,97.3863992440452
ATG,SH.STA.BASS.ZS,2014,97.3817635895337
ATG,SH.STA.BASS.ZS,2013,97.377133715389
ATG,SH.STA.BASS.ZS,2012,97.3724715198517
ATG,SH.STA.BASS.ZS,2011,97.3677830429391
ATG,SH.STA.BASS.ZS,2010,97.3536211069896
ATG,SH.STA.BASS.ZS,2009,97.3382623808046
AZE,SH.STA.BASS.ZS,2019,96.1290294533043
AZE,SH.STA.BASS.ZS,2018,96.1265212557796
AZE,SH.STA.BASS.ZS,2017,96.1241166203386
AZE,SH.STA.BASS.ZS,2016,96.1218120431691
AZE,SH.STA.BASS.ZS,2015,96.1196172823596
AZE,SH.STA.BASS.ZS,2014,94.3420184990273
AZE,SH.STA.BASS.ZS,2013,92.4416985929619
AZE,SH.STA.BASS.ZS,2012,89.867944807487
AZE,SH.STA.BASS.ZS,2011,87.3090251165639
AZE,SH.STA.BASS.ZS,2010,84.7653165005318
AZE,SH.STA.BASS.ZS,2009,82.2372192824179
AZE,SH.STA.BASS.ZS,2008,79.7252646549165
AZE,SH.STA.BASS.ZS,2007,77.2281562629166
AZE,SH.STA.BASS.ZS,2006,74.745714824542
AZE,SH.STA.BASS.ZS,2005,72.2781232201484
AZE,SH.STA.BASS.ZS,2004,69.8252236827963
AZE,SH.STA.BASS.ZS,2003,67.9494292873128
AZE,SH.STA.BASS.ZS,2002,66.0659783026576
AZE,SH.STA.BASS.ZS,2001,64.1750752555107
AZE,SH.STA.BASS.ZS,2000,62.2763448871113
BHS,SH.STA.BASS.ZS,2019,94.9305823307593
BHS,SH.STA.BASS.ZS,2018,94.9305823307593
BHS,SH.STA.BASS.ZS,2017,94.9305823307593
BHS,SH.STA.BASS.ZS,2016,94.9305823307593
BHS,SH.STA.BASS.ZS,2015,94.9305823307593
BHS,SH.STA.BASS.ZS,2014,94.5878101113014
BHS,SH.STA.BASS.ZS,2013,94.2450378918434
BHS,SH.STA.BASS.ZS,2012,93.9022656723855
BHS,SH.STA.BASS.ZS,2011,93.3695753499573
BHS,SH.STA.BASS.ZS,2010,92.8382766265486
BHS,SH.STA.BASS.ZS,2009,92.3083695021592
BHS,SH.STA.BASS.ZS,2008,91.7798539767891
BHS,SH.STA.BASS.ZS,2007,91.2527300504385
BHS,SH.STA.BASS.ZS,2006,90.7269977231071
BHS,SH.STA.BASS.ZS,2005,90.2026569947952
BHS,SH.STA.BASS.ZS,2004,89.6797078655026
BHS,SH.STA.BASS.ZS,2003,89.1581503352292
BHS,SH.STA.BASS.ZS,2002,88.6379844039754
BHS,SH.STA.BASS.ZS,2001,88.1192100717408
BHS,SH.STA.BASS.ZS,2000,87.6018273385256
BHR,SH.STA.BASS.ZS,2022,100.0
BHR,SH.STA.BASS.ZS,2021,100.0
BHR,SH.STA.BASS.ZS,2020,100.0
BHR,SH.STA.BASS.ZS,2019,100.0
BHR,SH.STA.BASS.ZS,2018,100.0
BHR,SH.STA.BASS.ZS,2017,100.0
BHR,SH.STA.BASS.ZS,2016,100.0
BHR,SH.STA.BASS.ZS,2015,100.0
BHR,SH.STA.BASS.ZS,2014,100.0
BHR,SH.STA.BASS.ZS,2013,99.9973446210188
BHR,SH.STA.BASS.ZS,2012,99.9924603747062
BHR,SH.STA.BASS.ZS,2011,99.9875761283935
BHR,SH.STA.BASS.ZS,2010,99.9826918820809
BHR,SH.STA.BASS.ZS,2009,99.9778076357683
BHR,SH.STA.BASS.ZS,2008,99.9729233894557
BHR,SH.STA.BASS.ZS,2007,99.968039143143
BHR,SH.STA.BASS.ZS,2006,99.9631548968304
BHR,SH.STA.BASS.ZS,2005,99.9582706505178
BHR,SH.STA.BASS.ZS,2004,99.9533864042052
BHR,SH.STA.BASS.ZS,2003,99.9485021578926
BHR,SH.STA.BASS.ZS,2002,99.9436179115799
BHR,SH.STA.BASS.ZS,2001,99.9387336652673
BHR,SH.STA.BASS.ZS,2000,99.9338494189547
BGD,SH.STA.BASS.ZS,2022,59.2951914692048
BGD,SH.STA.BASS.ZS,2021,57.9366246208439
BGD,SH.STA.BASS.ZS,2020,56.4312334257288
BGD,SH.STA.BASS.ZS,2019,54.9102399606066
BGD,SH.STA.BASS.ZS,2018,53.374264785747
BGD,SH.STA.BASS.ZS,2017,51.8240359497362
BGD,SH.STA.BASS.ZS,2016,50.2602922140672
BGD,SH.STA.BASS.ZS,2015,48.6838158473245
BGD,SH.STA.BASS.ZS,2014,47.0955366737352
BGD,SH.STA.BASS.ZS,2013,45.4961634604437
BGD,SH.STA.BASS.ZS,2012,43.8868927179976
BGD,SH.STA.BASS.ZS,2011,42.268339101128
BGD,SH.STA.BASS.ZS,2010,40.6418673210665
BGD,SH.STA.BASS.ZS,2009,39.0092124920905
BGD,SH.STA.BASS.ZS,2008,37.3719166265714
BGD,SH.STA.BASS.ZS,2007,35.7309011894357
BGD,SH.STA.BASS.ZS,2006,34.0875250851519
BGD,SH.STA.BASS.ZS,2005,32.4431837647269
BGD,SH.STA.BASS.ZS,2004,30.7992984470831
BGD,SH.STA.BASS.ZS,2003,29.231867657353
BGD,SH.STA.BASS.ZS,2002,27.6554493983047
BGD,SH.STA.BASS.ZS,2001,26.0705975336452
BGD,SH.STA.BASS.ZS,2000,24.5131903542463
BRB,SH.STA.BASS.ZS,2022,98.0924623115578
BRB,SH.STA.BASS.ZS,2021,98.0924623115578
BRB,SH.STA.BASS.ZS,2020,98.0924623115578
BRB,SH.STA.BASS.ZS,2019,98.0924623115578
BRB,SH.STA.BASS.ZS,2018,97.2834997978144
BRB,SH.STA.BASS.ZS,2017,97.2793784985907
BRB,SH.STA.BASS.ZS,2016,96.855551592924
BRB,SH.STA.BASS.ZS,2015,96.3554227570998
BRB,SH.STA.BASS.ZS,2014,95.8552939212757
BRB,SH.STA.BASS.ZS,2013,95.3551650854515
BRB,SH.STA.BASS.ZS,2012,94.8550362496273
BRB,SH.STA.BASS.ZS,2011,94.3549074138031
BRB,SH.STA.BASS.ZS,2010,93.854778577979
BRB,SH.STA.BASS.ZS,2009,93.3546497421548
BRB,SH.STA.BASS.ZS,2008,92.8545209063307
BRB,SH.STA.BASS.ZS,2007,92.3543920705066
BRB,SH.STA.BASS.ZS,2006,91.8542632346825
BRB,SH.STA.BASS.ZS,2005,91.3541343988583
BRB,SH.STA.BASS.ZS,2004,90.8540055630342
BRB,SH.STA.BASS.ZS,2003,90.35387672721
BRB,SH.STA.BASS.ZS,2002,89.8537478913859
BRB,SH.STA.BASS.ZS,2001,89.3536190555618
BRB,SH.STA.BASS.ZS,2000,88.8534902197376
BLR,SH.STA.BASS.ZS,2022,99.5586639196019
BLR,SH.STA.BASS.ZS,2021,99.5394913472978
BLR,SH.STA.BASS.ZS,2020,99.488775472255
BLR,SH.STA.BASS.ZS,2019,99.3407614255289
BLR,SH.STA.BASS.ZS,2018,98.8522676469004
BLR,SH.STA.BASS.ZS,2017,98.3674545561618
BLR,SH.STA.BASS.ZS,2016,97.8864691690809
BLR,SH.STA.BASS.ZS,2015,97.4094623454062
BLR,SH.STA.BASS.ZS,2014,96.9365246924667
BLR,SH.STA.BASS.ZS,2013,96.4677445675185
BLR,SH.STA.BASS.ZS,2012,96.0031998605471
BLR,SH.STA.BASS.ZS,2011,95.5429893009078
BLR,SH.STA.BASS.ZS,2010,95.0871819797059
BLR,SH.STA.BASS.ZS,2009,94.6353529883888
BLR,SH.STA.BASS.ZS,2008,94.1862922254828
BLR,SH.STA.BASS.ZS,2007,93.741208204244
BLR,SH.STA.BASS.ZS,2006,93.300075313505
BLR,SH.STA.BASS.ZS,2005,92.8629829775611
BLR,SH.STA.BASS.ZS,2004,92.4299916634885
BLR,SH.STA.BASS.ZS,2003,92.0011580100516
BLR,SH.STA.BASS.ZS,2002,92.0235090773808
BLR,SH.STA.BASS.ZS,2001,92.0460905490136
BLR,SH.STA.BASS.ZS,2000,92.0688611847075
BLZ,SH.STA.BASS.ZS,2022,88.2510779331487
BLZ,SH.STA.BASS.ZS,2021,88.23173186587
BLZ,SH.STA.BASS.ZS,2020,88.2142766873075
BLZ,SH.STA.BASS.ZS,2019,88.1985036524971
BLZ,SH.STA.BASS.ZS,2018,88.184416079473
BLZ,SH.STA.BASS.ZS,2017,87.8585217818837
BLZ,SH.STA.BASS.ZS,2016,87.534777016108
BLZ,SH.STA.BASS.ZS,2015,87.2129807113852
BLZ,SH.STA.BASS.ZS,2014,86.8930450171415
BLZ,SH.STA.BASS.ZS,2013,86.5747585957408
BLZ,SH.STA.BASS.ZS,2012,86.2578541142756
BLZ,SH.STA.BASS.ZS,2011,85.9422379234594
BLZ,SH.STA.BASS.ZS,2010,85.6277083290934
BLZ,SH.STA.BASS.ZS,2009,85.3140193437677
BLZ,SH.STA.BASS.ZS,2008,84.9999138070578
BLZ,SH.STA.BASS.ZS,2007,84.6853808597079
BLZ,SH.STA.BASS.ZS,2006,84.3704273112664
BLZ,SH.STA.BASS.ZS,2005,84.0550525354044
BLZ,SH.STA.BASS.ZS,2004,83.7392626611454
BLZ,SH.STA.BASS.ZS,2003,83.4138995033118
BLZ,SH.STA.BASS.ZS,2002,83.088569231987
BLZ,SH.STA.BASS.ZS,2001,82.7632637992098
BLZ,SH.STA.BASS.ZS,2000,82.4379857862618
BEN,SH.STA.BASS.ZS,2022,19.4935017104267
BEN,SH.STA.BASS.ZS,2021,19.3816144059671
BEN,SH.STA.BASS.ZS,2020,19.2707223290055
BEN,SH.STA.BASS.ZS,2019,18.6298545928192
BEN,SH.STA.BASS.ZS,2018,17.9998030901084
BEN,SH.STA.BASS.ZS,2017,17.3806539321045
BEN,SH.STA.BASS.ZS,2016,16.7724928532971
BEN,SH.STA.BASS.ZS,2015,16.17540036159
BEN,SH.STA.BASS.ZS,2014,15.5894570732653
BEN,SH.STA.BASS.ZS,2013,15.0147440721455
BEN,SH.STA.BASS.ZS,2012,14.4517136045026
BEN,SH.STA.BASS.ZS,2011,13.8991204082012
BEN,SH.STA.BASS.ZS,2010,13.3574318576564
BEN,SH.STA.BASS.ZS,2009,12.8267358396861
BEN,SH.STA.BASS.ZS,2008,12.3071178648893
BEN,SH.STA.BASS.ZS,2007,11.7983015321379
BEN,SH.STA.BASS.ZS,2006,11.3007400084745
BEN,SH.STA.BASS.ZS,2005,10.814694218731
BEN,SH.STA.BASS.ZS,2004,10.3400677635835
BEN,SH.STA.BASS.ZS,2003,9.87676965998667
BEN,SH.STA.BASS.ZS,2002,9.42522879725803
BEN,SH.STA.BASS.ZS,2001,9.00424752605042
BEN,SH.STA.BASS.ZS,2000,8.60566700510411
BMU,SH.STA.BASS.ZS,2022,99.9416526015971
BMU,SH.STA.BASS.ZS,2021,99.9416526015971
BMU,SH.STA.BASS.ZS,2020,99.9416526015971
BMU,SH.STA.BASS.ZS,2019,99.9416526015971
BMU,SH.STA.BASS.ZS,2018,99.9416526015971
BMU,SH.STA.BASS.ZS,2017,99.9437352570609
BMU,SH.STA.BASS.ZS,2016,99.9458179125246
BMU,SH.STA.BASS.ZS,2015,99.9479005679884
BMU,SH.STA.BASS.ZS,2014,99.9499832234522
BMU,SH.STA.BASS.ZS,2013,99.952065878916
BMU,SH.STA.BASS.ZS,2012,99.9541485343798
BMU,SH.STA.BASS.ZS,2011,99.9562311898436
BMU,SH.STA.BASS.ZS,2010,99.9583138453074
BMU,SH.STA.BASS.ZS,2009,99.9603965007712
BMU,SH.STA.BASS.ZS,2008,99.962479156235
BMU,SH.STA.BASS.ZS,2007,99.9645618116988
BMU,SH.STA.BASS.ZS,2006,99.9666444671626
BMU,SH.STA.BASS.ZS,2005,99.9687271226264
BMU,SH.STA.BASS.ZS,2004,99.9708097780902
BMU,SH.STA.BASS.ZS,2003,99.972892433554
BMU,SH.STA.BASS.ZS,2002,99.9749750890177
BMU,SH.STA.BASS.ZS,2001,99.9770577444815
BMU,SH.STA.BASS.ZS,2000,99.9791403999453
BTN,SH.STA.BASS.ZS,2022,77.9400742382936
BTN,SH.STA.BASS.ZS,2021,77.9488578507004
BTN,SH.STA.BASS.ZS,2020,76.6885643387189
BTN,SH.STA.BASS.ZS,2019,75.403670277365
BTN,SH.STA.BASS.ZS,2018,74.0934493170047
BTN,SH.STA.BASS.ZS,2017,72.7572881553915
BTN,SH.STA.BASS.ZS,2016,71.3945411475057
BTN,SH.STA.BASS.ZS,2015,70.0045782225333
BTN,SH.STA.BASS.ZS,2014,68.5868506524737
BTN,SH.STA.BASS.ZS,2013,67.140887988373
BTN,SH.STA.BASS.ZS,2012,65.6661456957171
BTN,SH.STA.BASS.ZS,2011,64.1622239029782
BTN,SH.STA.BASS.ZS,2010,62.6289580941062
BTN,SH.STA.BASS.ZS,2009,61.0687309500426
BTN,SH.STA.BASS.ZS,2008,59.4818938821528
BTN,SH.STA.BASS.ZS,2007,57.8890069731265
BTN,SH.STA.BASS.ZS,2006,56.2695823363996
BTN,SH.STA.BASS.ZS,2005,54.6241930830264
BTN,SH.STA.BASS.ZS,2004,52.844198299812
BTN,SH.STA.BASS.ZS,2003,51.0165270702967
BTN,SH.STA.BASS.ZS,2002,49.1547421492926
BTN,SH.STA.BASS.ZS,2001,47.2601457118494
BTN,SH.STA.BASS.ZS,2000,46.9049420148629
BOL,SH.STA.BASS.ZS,2022,68.612563095457
BOL,SH.STA.BASS.ZS,2021,67.5398876118887
BOL,SH.STA.BASS.ZS,2020,65.6670621010482
BOL,SH.STA.BASS.ZS,2019,63.8163098248026
BOL,SH.STA.BASS.ZS,2018,61.9877854174935
BOL,SH.STA.BASS.ZS,2017,60.181938442967
BOL,SH.STA.BASS.ZS,2016,58.3989085613163
BOL,SH.STA.BASS.ZS,2015,56.636951137867
BOL,SH.STA.BASS.ZS,2014,54.8968142877762
BOL,SH.STA.BASS.ZS,2013,53.1783113817312
BOL,SH.STA.BASS.ZS,2012,51.4707416747081
BOL,SH.STA.BASS.ZS,2011,49.7674655242052
BOL,SH.STA.BASS.ZS,2010,48.08580986572
BOL,SH.STA.BASS.ZS,2009,46.4262546267076
BOL,SH.STA.BASS.ZS,2008,44.7886532203602
BOL,SH.STA.BASS.ZS,2007,43.1728444931789
BOL,SH.STA.BASS.ZS,2006,41.5799679174853
BOL,SH.STA.BASS.ZS,2005,40.47531433417
BOL,SH.STA.BASS.ZS,2004,39.3677022723761
BOL,SH.STA.BASS.ZS,2003,38.2561389140297
BOL,SH.STA.BASS.ZS,2002,37.1412514213975
BOL,SH.STA.BASS.ZS,2001,36.0196772037858
BOL,SH.STA.BASS.ZS,2000,34.8811874412867
BIH,SH.STA.BASS.ZS,2018,95.3850592701845
BIH,SH.STA.BASS.ZS,2017,95.3602380401122
BIH,SH.STA.BASS.ZS,2016,95.3361510415938
BIH,SH.STA.BASS.ZS,2015,95.3129360823777
BIH,SH.STA.BASS.ZS,2014,95.290532157865
BIH,SH.STA.BASS.ZS,2013,95.2720381038847
BIH,SH.STA.BASS.ZS,2012,95.2539078629793
BIH,SH.STA.BASS.ZS,2011,95.2360153461861
BIH,SH.STA.BASS.ZS,2010,95.2184859381301
BIH,SH.STA.BASS.ZS,2009,95.2013200786175
BIH,SH.STA.BASS.ZS,2008,95.1844590967475
BIH,SH.STA.BASS.ZS,2007,95.1678950814156
BIH,SH.STA.BASS.ZS,2006,95.151629322116
BIH,SH.STA.BASS.ZS,2005,95.1357873687162
BIH,SH.STA.BASS.ZS,2004,95.1202465613179
BIH,SH.STA.BASS.ZS,2003,95.1088600330227
BIH,SH.STA.BASS.ZS,2002,95.0981396368111
BIH,SH.STA.BASS.ZS,2001,95.0879641913075
BIH,SH.STA.BASS.ZS,2000,95.0784457696157
BWA,SH.STA.BASS.ZS,2022,80.5508168196432
BWA,SH.STA.BASS.ZS,2021,80.2922288193525
BWA,SH.STA.BASS.ZS,2020,80.026238683341
BWA,SH.STA.BASS.ZS,2019,79.751688865621
BWA,SH.STA.BASS.ZS,2018,78.5138974205166
BWA,SH.STA.BASS.ZS,2017,77.2692231997295
BWA,SH.STA.BASS.ZS,2016,76.0173129165427
BWA,SH.STA.BASS.ZS,2015,74.7620657947833
BWA,SH.STA.BASS.ZS,2014,73.2176947943605
BWA,SH.STA.BASS.ZS,2013,71.6801447936656
BWA,SH.STA.BASS.ZS,2012,70.1498597100217
BWA,SH.STA.BASS.ZS,2011,68.5923179945414
BWA,SH.STA.BASS.ZS,2010,66.8374083076875
BWA,SH.STA.BASS.ZS,2009,65.0869031781855
BWA,SH.STA.BASS.ZS,2008,63.3424578727978
BWA,SH.STA.BASS.ZS,2007,61.6023323152472
BWA,SH.STA.BASS.ZS,2006,59.8707817877325
BWA,SH.STA.BASS.ZS,2005,58.5484651662334
BWA,SH.STA.BASS.ZS,2004,57.2354398758653
BWA,SH.STA.BASS.ZS,2003,55.9306253316382
BWA,SH.STA.BASS.ZS,2002,54.6351373300919
BWA,SH.STA.BASS.ZS,2001,53.3312371934366
BWA,SH.STA.BASS.ZS,2000,51.9161128230796
BRN,SH.STA.BASS.ZS,2022,99.4808254058944
BRN,SH.STA.BASS.ZS,2021,98.2641900046024
BRN,SH.STA.BASS.ZS,2020,97.0475546033103
BRN,SH.STA.BASS.ZS,2019,95.8309192020188
BRN,SH.STA.BASS.ZS,2018,94.6142838007268
BRN,SH.STA.BASS.ZS,2017,93.3976483994347
BRN,SH.STA.BASS.ZS,2016,92.1810129981427
BRN,SH.STA.BASS.ZS,2015,90.9643775968511
BRN,SH.STA.BASS.ZS,2014,89.7477421955591
BRN,SH.STA.BASS.ZS,2013,88.5311067942671
BRN,SH.STA.BASS.ZS,2012,87.3144713929755
BRN,SH.STA.BASS.ZS,2011,86.0978359916835
BRN,SH.STA.BASS.ZS,2010,84.8812005903915
BRN,SH.STA.BASS.ZS,2009,83.6645651890999
BRN,SH.STA.BASS.ZS,2008,82.4479297878079
BRN,SH.STA.BASS.ZS,2007,81.2312943865159
BRN,SH.STA.BASS.ZS,2006,80.0146589852238
BRN,SH.STA.BASS.ZS,2005,78.7980235839323
BRN,SH.STA.BASS.ZS,2004,77.5813881826402
BRN,SH.STA.BASS.ZS,2003,76.3647527813482
BRN,SH.STA.BASS.ZS,2002,75.1481173800566
BRN,SH.STA.BASS.ZS,2001,73.9314819787646
BRN,SH.STA.BASS.ZS,2000,72.7148465774726
BFA,SH.STA.BASS.ZS,2022,24.7564935540426
BFA,SH.STA.BASS.ZS,2021,24.0411194450571
BFA,SH.STA.BASS.ZS,2020,23.3206825506615
BFA,SH.STA.BASS.ZS,2019,22.8240692453658
BFA,SH.STA.BASS.ZS,2018,22.3095685822615
BFA,SH.STA.BASS.ZS,2017,21.7779198987319
BFA,SH.STA.BASS.ZS,2016,21.2290233625521
BFA,SH.STA.BASS.ZS,2015,20.6627379954545
BFA,SH.STA.BASS.ZS,2014,20.0801867081172
BFA,SH.STA.BASS.ZS,2013,19.4816080899317
BFA,SH.STA.BASS.ZS,2012,18.8675829272628
BFA,SH.STA.BASS.ZS,2011,18.2380244727644
BFA,SH.STA.BASS.ZS,2010,17.5931679395271
BFA,SH.STA.BASS.ZS,2009,16.9336302229932
BFA,SH.STA.BASS.ZS,2008,16.2596775904484
BFA,SH.STA.BASS.ZS,2007,15.5707854905595
BFA,SH.STA.BASS.ZS,2006,14.8159146955023
BFA,SH.STA.BASS.ZS,2005,13.9805995453405
BFA,SH.STA.BASS.ZS,2004,13.1317299489599
BFA,SH.STA.BASS.ZS,2003,12.2686574331796
BFA,SH.STA.BASS.ZS,2002,11.3937425930332
BFA,SH.STA.BASS.ZS,2001,10.5063052772592
BFA,SH.STA.BASS.ZS,2000,10.1878990848946
BDI,SH.STA.BASS.ZS,2022,45.6906846411766
BDI,SH.STA.BASS.ZS,2021,45.7093313882006
BDI,SH.STA.BASS.ZS,2020,45.7275099507196
BDI,SH.STA.BASS.ZS,2019,45.7452763887701
BDI,SH.STA.BASS.ZS,2018,45.7860370850932
BDI,SH.STA.BASS.ZS,2017,45.8212039832592
BDI,SH.STA.BASS.ZS,2016,45.8510198644704
BDI,SH.STA.BASS.ZS,2015,45.8757132011188
BDI,SH.STA.BASS.ZS,2014,45.8955074527913
BDI,SH.STA.BASS.ZS,2013,45.9106159973544
BDI,SH.STA.BASS.ZS,2012,45.9213248562526
BDI,SH.STA.BASS.ZS,2011,45.9277113706051
BDI,SH.STA.BASS.ZS,2010,45.930071391903
BDI,SH.STA.BASS.ZS,2009,45.9285444534239
BDI,SH.STA.BASS.ZS,2008,45.9232637088484
BDI,SH.STA.BASS.ZS,2007,45.91453002842
BDI,SH.STA.BASS.ZS,2006,45.9023891144522
BDI,SH.STA.BASS.ZS,2005,45.8870569615053
BDI,SH.STA.BASS.ZS,2004,45.8686367474088
BDI,SH.STA.BASS.ZS,2003,45.8472924386413
BDI,SH.STA.BASS.ZS,2002,45.634367840651
BDI,SH.STA.BASS.ZS,2001,45.4235595145127
BDI,SH.STA.BASS.ZS,2000,45.2147429343412
CPV,SH.STA.BASS.ZS,2022,83.0453032676674
CPV,SH.STA.BASS.ZS,2021,83.0030900897812
CPV,SH.STA.BASS.ZS,2020,80.9181458305802
CPV,SH.STA.BASS.ZS,2019,78.8249564795012
CPV,SH.STA.BASS.ZS,2018,76.7237252974541
CPV,SH.STA.BASS.ZS,2017,74.6142564437254
CPV,SH.STA.BASS.ZS,2016,72.4969280062987
CPV,SH.STA.BASS.ZS,2015,70.3717075171588
CPV,SH.STA.BASS.ZS,2014,68.2388839996908
CPV,SH.STA.BASS.ZS,2013,66.0992441827563
CPV,SH.STA.BASS.ZS,2012,63.9530692607862
CPV,SH.STA.BASS.ZS,2011,61.8006551686033
CPV,SH.STA.BASS.ZS,2010,59.6818525468582
CPV,SH.STA.BASS.ZS,2009,57.4769273640947
CPV,SH.STA.BASS.ZS,2008,55.2522001426227
CPV,SH.STA.BASS.ZS,2007,53.0093492318719
CPV,SH.STA.BASS.ZS,2006,50.7498012152059
CPV,SH.STA.BASS.ZS,2005,48.4726015407377
CPV,SH.STA.BASS.ZS,2004,46.1784732946656
CPV,SH.STA.BASS.ZS,2003,43.8664098956885
CPV,SH.STA.BASS.ZS,2002,41.5375089977973
CPV,SH.STA.BASS.ZS,2001,39.1910563286688
CPV,SH.STA.BASS.ZS,2000,36.8279530117996
KHM,SH.STA.BASS.ZS,2022,76.719418336462
KHM,SH.STA.BASS.ZS,2021,73.5541422054636
KHM,SH.STA.BASS.ZS,2020,70.249097797564
KHM,SH.STA.BASS.ZS,2019,66.957416421946
KHM,SH.STA.BASS.ZS,2018,63.6801687178509
KHM,SH.STA.BASS.ZS,2017,60.4178596670621
KHM,SH.STA.BASS.ZS,2016,57.1715605520056
KHM,SH.STA.BASS.ZS,2015,53.9399800809398
KHM,SH.STA.BASS.ZS,2014,50.7239587338179
KHM,SH.STA.BASS.ZS,2013,47.5240172212346
KHM,SH.STA.BASS.ZS,2012,44.3410593815793
KHM,SH.STA.BASS.ZS,2011,41.1748173469742
KHM,SH.STA.BASS.ZS,2010,38.0261681716986
KHM,SH.STA.BASS.ZS,2009,34.8956032926961
KHM,SH.STA.BASS.ZS,2008,31.7836066371633
KHM,SH.STA.BASS.ZS,2007,28.7829838695833
KHM,SH.STA.BASS.ZS,2006,25.8235906865063
KHM,SH.STA.BASS.ZS,2005,22.8886756357962
KHM,SH.STA.BASS.ZS,2004,19.9778491724546
KHM,SH.STA.BASS.ZS,2003,17.0917223528328
KHM,SH.STA.BASS.ZS,2002,14.2304196427319
KHM,SH.STA.BASS.ZS,2001,11.3935107421311
KHM,SH.STA.BASS.ZS,2000,10.1863241737143
CMR,SH.STA.BASS.ZS,2022,43.119165338496
CMR,SH.STA.BASS.ZS,2021,42.9056321489974
CMR,SH.STA.BASS.ZS,2020,42.6527994756676
CMR,SH.STA.BASS.ZS,2019,42.4008580058119
CMR,SH.STA.BASS.ZS,2018,42.1505011655075
CMR,SH.STA.BASS.ZS,2017,41.9013320538743
CMR,SH.STA.BASS.ZS,2016,41.6540121133768
CMR,SH.STA.BASS.ZS,2015,41.4078037782764
CMR,SH.STA.BASS.ZS,2014,41.16335571391
CMR,SH.STA.BASS.ZS,2013,40.9206144735396
CMR,SH.STA.BASS.ZS,2012,40.679527922419
CMR,SH.STA.BASS.ZS,2011,40.4400396496545
CMR,SH.STA.BASS.ZS,2010,40.2024295671356
CMR,SH.STA.BASS.ZS,2009,39.9666331909279
CMR,SH.STA.BASS.ZS,2008,39.7329093241941
CMR,SH.STA.BASS.ZS,2007,39.5008711555613
CMR,SH.STA.BASS.ZS,2006,39.2707706827341
CMR,SH.STA.BASS.ZS,2005,39.042535815984
CMR,SH.STA.BASS.ZS,2004,38.8160973579278
CMR,SH.STA.BASS.ZS,2003,38.59076542374
CMR,SH.STA.BASS.ZS,2002,38.3674033125202
CMR,SH.STA.BASS.ZS,2001,38.3301303382151
CMR,SH.STA.BASS.ZS,2000,38.2963191886427
CAF,SH.STA.BASS.ZS,2022,13.8462938417752
CAF,SH.STA.BASS.ZS,2021,13.7575067532956
CAF,SH.STA.BASS.ZS,2020,14.1186346735747
CAF,SH.STA.BASS.ZS,2019,14.4819824288711
CAF,SH.STA.BASS.ZS,2018,14.847835432135
CAF,SH.STA.BASS.ZS,2017,15.2164875035595
CAF,SH.STA.BASS.ZS,2016,15.5882420568199
CAF,SH.STA.BASS.ZS,2015,15.9631874719448
CAF,SH.STA.BASS.ZS,2014,16.3420826919898
CAF,SH.STA.BASS.ZS,2013,16.7250416362785
CAF,SH.STA.BASS.ZS,2012,17.1121604556915
CAF,SH.STA.BASS.ZS,2011,17.504011935079
CAF,SH.STA.BASS.ZS,2010,17.9009514050434
CAF,SH.STA.BASS.ZS,2009,18.3030851796557
CAF,SH.STA.BASS.ZS,2008,18.7110296424231
CAF,SH.STA.BASS.ZS,2007,19.1248922472729
CAF,SH.STA.BASS.ZS,2006,19.5450444000148
CAF,SH.STA.BASS.ZS,2005,19.9721489886999
CAF,SH.STA.BASS.ZS,2004,20.40631886511
CAF,SH.STA.BASS.ZS,2003,20.4536056364778
CAF,SH.STA.BASS.ZS,2002,20.5005931077099
CAF,SH.STA.BASS.ZS,2001,20.5472815173527
CAF,SH.STA.BASS.ZS,2000,20.5939673265979
CYM,SH.STA.BASS.ZS,2022,83.2662883435582
CYM,SH.STA.BASS.ZS,2021,83.2879829754601
CYM,SH.STA.BASS.ZS,2020,83.3093007668711
CYM,SH.STA.BASS.ZS,2019,83.3302417177914
CYM,SH.STA.BASS.ZS,2018,83.3508058282208
CYM,SH.STA.BASS.ZS,2017,83.3709930981595
CYM,SH.STA.BASS.ZS,2016,83.3908035276073
